type,beta,h,m,q0,q1,p,err,complexity_p1,average,replicon,entropy,computed_m
finite M,12.7,-0.5032646038185139,0.38,0.31107798938935843,0.3410348467592394,0.3992219812780869,9.486847254596452e-7,-0.0029045553848912053,3.1568941441513823,-0.00018431531187756804,0.0672272471762958,0.3799999955277002
finite M,12.8,-0.5032671506051228,0.38,0.31113678292063535,0.3415683774416473,0.397474034221859,9.94954767243719e-7,-0.0030910680401197155,3.157984633184091,-0.00018962296702556853,0.06621857409133147,0.37999999101379717
finite M,12.9,-0.5032696506577589,0.38,0.31119594838469067,0.34208980452124116,0.39574615905888133,9.787786682111217e-7,-0.0032835076500132843,3.159045521070577,-0.0001948905551919823,0.06522942768253248,0.37999998576088795
finite M,13.0,-0.5032720871275649,0.38,0.3112545628997433,0.3425999737192999,0.39403587279403846,9.651275163909675e-7,-0.0034818719301279444,3.1600764454491044,-0.00020005436157005414,0.06426056986847328,0.37999998068283053
finite M,13.1,-0.5032744656771755,0.38,0.31131260761494417,0.34309918117446997,0.39234185800427335,9.54161154021693e-7,-0.003686139828933843,3.161078476976998,-0.00020511973026309058,0.06331142437894632,0.37999997573031685
finite M,13.2,-0.5032767936591127,0.38,0.3113700247795791,0.3435877132534798,0.3906624535045578,9.476753574266209e-7,-0.0038962841490937095,3.1620526307261176,-0.0002100924332304275,0.06238144447120941,0.3799999708430523
finite M,13.3,-0.5032790506377127,0.38,0.31142621723684494,0.3440662382655622,0.38899709800517546,9.948103511527952e-7,-0.004112312744971813,3.162998672715729,-0.00021492794772566982,0.06147126128090186,0.3799999668813748
finite M,13.4,-0.5032812467384234,0.38,0.3114828955495308,0.34453443465446537,0.3873538190011615,9.8521564536353e-7,-0.004334200941175759,3.163919747597374,-0.00021969204267754602,0.0605782479679533,0.37999996259031993
finite M,13.5,-0.5032833885200125,0.38,0.3115390970282628,0.34499285236916105,0.38572586033988127,9.7698440375323e-7,-0.00456193515075487,3.1648156591546845,-0.0002243607877511003,0.059702952994245884,0.3799999584900492
finite M,13.6,-0.5032854785650887,0.38,0.3115948263559366,0.34544175499300267,0.3841127210186563,9.700101919444179e-7,-0.004795525292385694,3.165687263341402,-0.00022893647036811068,0.0588449024751041,0.37999995456988495
finite M,13.7,-0.5032875196270146,0.38,0.31165008563693325,0.345881396789583,0.382513898999995,9.642284220827678e-7,-0.005034917230145375,3.1665353843964583,-0.00023342146312219352,0.05800363521918195,0.37999995081560406
finite M,13.8,-0.5032895148696943,0.38,0.31170487234974636,0.346312021968084,0.3809288492617099,9.596425432917539e-7,-0.00528011938846662,3.167360818231701,-0.00023781841188940875,0.057178700261204085,0.3799999472059859
finite M,13.9,-0.5032914683388487,0.38,0.3117591753125183,0.3467338630352881,0.37935690837571134,9.563770847077006e-7,-0.005531121582195819,3.1681643375669344,-0.00024213058534152884,0.05636965250844517,0.3799999437060165
finite M,14.0,-0.5032933858820955,0.38,0.311812966608055,0.34714713745825293,0.37779715349187404,9.547966647192937e-7,-0.005787952765802018,3.1689467002396605,-0.00024636252982002376,0.0555760449727436,0.3799999402537559
